time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2025-04-15T12:00:00Z,8.725,81.175,30.22
2025-04-16T12:00:00Z,8.725,81.175,30.28
2025-04-17T12:00:00Z,8.725,81.175,30.35
2025-04-18T12:00:00Z,8.725,81.175,30.37
2025-04-19T12:00:00Z,8.725,81.175,30.19
2025-04-20T12:00:00Z,8.725,81.175,30.46
2025-04-21T12:00:00Z,8.725,81.175,30.39
2025-04-22T12:00:00Z,8.725,81.175,30.38
2025-04-23T12:00:00Z,8.725,81.175,30.38
2025-04-24T12:00:00Z,8.725,81.175,30.55
2025-04-25T12:00:00Z,8.725,81.175,30.47
2025-04-26T12:00:00Z,8.725,81.175,30.53
2025-04-27T12:00:00Z,8.725,81.175,30.61
2025-04-28T12:00:00Z,8.725,81.175,30.69
2025-04-29T12:00:00Z,8.725,81.175,30.330000000000002
2025-04-30T12:00:00Z,8.725,81.175,30.26
2025-05-01T12:00:00Z,8.725,81.175,30.44
2025-05-02T12:00:00Z,8.725,81.175,30.52
2025-05-03T12:00:00Z,8.725,81.175,30.69
2025-05-04T12:00:00Z,8.725,81.175,30.43
2025-05-05T12:00:00Z,8.725,81.175,30.48
2025-05-06T12:00:00Z,8.725,81.175,30.560000000000002
2025-05-07T12:00:00Z,8.725,81.175,29.310000000000002
2025-05-08T12:00:00Z,8.725,81.175,30.26
2025-05-09T12:00:00Z,8.725,81.175,30.46
2025-05-10T12:00:00Z,8.725,81.175,30.55
2025-05-11T12:00:00Z,8.725,81.175,30.46
2025-05-12T12:00:00Z,8.725,81.175,30.37
2025-05-13T12:00:00Z,8.725,81.175,30.1
2025-05-14T12:00:00Z,8.725,81.175,30.04
2025-05-15T12:00:00Z,8.725,81.175,29.95
2025-05-16T12:00:00Z,8.725,81.175,29.900000000000002
2025-05-17T12:00:00Z,8.725,81.175,30.02
2025-05-18T12:00:00Z,8.725,81.175,30.2
2025-05-19T12:00:00Z,8.725,81.175,30.080000000000002
2025-05-20T12:00:00Z,8.725,81.175,29.88
2025-05-21T12:00:00Z,8.725,81.175,29.71
2025-05-22T12:00:00Z,8.725,81.175,29.96
2025-05-23T12:00:00Z,8.725,81.175,30.080000000000002
2025-05-24T12:00:00Z,8.725,81.175,30.060000000000002
2025-05-25T12:00:00Z,8.725,81.175,29.88
2025-05-26T12:00:00Z,8.725,81.175,30.01
2025-05-27T12:00:00Z,8.725,81.175,29.96
2025-05-28T12:00:00Z,8.725,81.175,28.88
2025-05-29T12:00:00Z,8.725,81.175,29.38
2025-05-30T12:00:00Z,8.725,81.175,29.43
2025-05-31T12:00:00Z,8.725,81.175,29.22
2025-06-01T12:00:00Z,8.725,81.175,29.51
2025-06-02T12:00:00Z,8.725,81.175,29.3
2025-06-03T12:00:00Z,8.725,81.175,29.37
2025-06-04T12:00:00Z,8.725,81.175,29.59
2025-06-05T12:00:00Z,8.725,81.175,29.68
2025-06-06T12:00:00Z,8.725,81.175,29.44
2025-06-07T12:00:00Z,8.725,81.175,29.25
2025-06-08T12:00:00Z,8.725,81.175,29.3
2025-06-09T12:00:00Z,8.725,81.175,29.46
2025-06-10T12:00:00Z,8.725,81.175,29.01
2025-06-11T12:00:00Z,8.725,81.175,28.78
2025-06-12T12:00:00Z,8.725,81.175,28.75
2025-06-13T12:00:00Z,8.725,81.175,28.96
2025-06-14T12:00:00Z,8.725,81.175,28.97
2025-06-15T12:00:00Z,8.725,81.175,29.14
2025-06-16T12:00:00Z,8.725,81.175,29.38
2025-06-17T12:00:00Z,8.725,81.175,28.53
2025-06-18T12:00:00Z,8.725,81.175,28.740000000000002
2025-06-19T12:00:00Z,8.725,81.175,28.92
2025-06-20T12:00:00Z,8.725,81.175,28.78
2025-06-21T12:00:00Z,8.725,81.175,28.51
2025-06-22T12:00:00Z,8.725,81.175,28.72
2025-06-23T12:00:00Z,8.725,81.175,28.92
2025-06-24T12:00:00Z,8.725,81.175,28.71
2025-06-25T12:00:00Z,8.725,81.175,28.71
2025-06-26T12:00:00Z,8.725,81.175,28.990000000000002
2025-06-27T12:00:00Z,8.725,81.175,29.25
2025-06-28T12:00:00Z,8.725,81.175,29.04
2025-06-29T12:00:00Z,8.725,81.175,29.14
2025-06-30T12:00:00Z,8.725,81.175,29.54
2025-07-01T12:00:00Z,8.725,81.175,29.18
2025-07-02T12:00:00Z,8.725,81.175,29.13
2025-07-03T12:00:00Z,8.725,81.175,29.21
2025-07-04T12:00:00Z,8.725,81.175,29.150000000000002
2025-07-05T12:00:00Z,8.725,81.175,29.16
2025-07-06T12:00:00Z,8.725,81.175,29.18
2025-07-07T12:00:00Z,8.725,81.175,28.830000000000002
2025-07-08T12:00:00Z,8.725,81.175,29.03
2025-07-09T12:00:00Z,8.725,81.175,29.1
2025-07-10T12:00:00Z,8.725,81.175,29.400000000000002
2025-07-11T12:00:00Z,8.725,81.175,29.48
2025-07-12T12:00:00Z,8.725,81.175,30.17
2025-07-13T12:00:00Z,8.725,81.175,29.42
2025-07-14T12:00:00Z,8.725,81.175,29.05
2025-07-15T12:00:00Z,8.725,81.175,28.68
2025-07-16T12:00:00Z,8.725,81.175,29.23
2025-07-17T12:00:00Z,8.725,81.175,29.580000000000002
2025-07-18T12:00:00Z,8.725,81.175,29.64
2025-07-19T12:00:00Z,8.725,81.175,29.45
2025-07-20T12:00:00Z,8.725,81.175,29.43
2025-07-21T12:00:00Z,8.725,81.175,29.28
2025-07-22T12:00:00Z,8.725,81.175,28.96
2025-07-23T12:00:00Z,8.725,81.175,28.740000000000002
2025-07-24T12:00:00Z,8.725,81.175,28.71
2025-07-25T12:00:00Z,8.725,81.175,28.73
2025-07-26T12:00:00Z,8.725,81.175,28.650000000000002
2025-07-27T12:00:00Z,8.725,81.175,28.93
2025-07-28T12:00:00Z,8.725,81.175,28.88
2025-07-29T12:00:00Z,8.725,81.175,28.98
2025-07-30T12:00:00Z,8.725,81.175,29.1
2025-07-31T12:00:00Z,8.725,81.175,29.0
2025-08-01T12:00:00Z,8.725,81.175,28.77
2025-08-02T12:00:00Z,8.725,81.175,28.740000000000002
2025-08-03T12:00:00Z,8.725,81.175,29.080000000000002
2025-08-04T12:00:00Z,8.725,81.175,29.23
2025-08-05T12:00:00Z,8.725,81.175,29.25
2025-08-06T12:00:00Z,8.725,81.175,29.42
2025-08-07T12:00:00Z,8.725,81.175,29.19
2025-08-08T12:00:00Z,8.725,81.175,29.03
2025-08-09T12:00:00Z,8.725,81.175,28.91
2025-08-10T12:00:00Z,8.725,81.175,29.17
2025-08-11T12:00:00Z,8.725,81.175,29.2
2025-08-12T12:00:00Z,8.725,81.175,29.45
2025-08-13T12:00:00Z,8.725,81.175,29.05
2025-08-14T12:00:00Z,8.725,81.175,28.810000000000002
2025-08-15T12:00:00Z,8.725,81.175,28.89
2025-08-16T12:00:00Z,8.725,81.175,28.82
2025-08-17T12:00:00Z,8.725,81.175,28.8
